order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date
ORD0351,Omar,Ferhat,omar.ferhat872@email.com,47,Bejaia,Smartwatch,Networking,1.0,26473.73,26473.73,UNKNOWN,completed,2025-04-02
ORD0521,Lina,Larbi,lina.larbi672@email.com,46,Oran,Power Bank,Peripherals,3.0,148153.96,444461.88,Credit Card,cancelled,2025-10-05
ORD0839,Hana,Zidane,hana.zidane355@email.com,27,Mostaganem,Headphones,Storage,10.0,113792.01,1137920.1,Cash,cancelled,2025-11-17
ORD0893,Rachid,Belkacem,rachid.belkacem856@email.com,33,Chlef,Smartwatch,Accessories,1.0,90485.42,90485.42,Credit Card,shipped,2025-12-25
ORD0065,Ali,Saidi,ali.saidi287@email.com,44,Chlef,SSD,Peripherals,9.0,2017.59,18158.31,CIB,completed,2025-04-24
ORD0813,Fatima,Mansouri,fatima.mansouri458@email.com,26,Djelfa,Smartphone,Electronics,1.0,137548.8,137548.8,Dahabia,shipped,2025-12-03
ORD0015,Mohamed,Boudiaf,mohamed.boudiaf20@email.com,64,Alger,Smartwatch,Peripherals,5.0,36298.12,181490.6,CIB,returned,2025-02-03
ORD0157,Karim,Larbi,karim.larbi248@email.com,29,Sidi Bel Abbes,Tablet,Peripherals,7.0,733.87,5137.09,BaridiMob,pending,2025-10-14
ORD0041,Mohamed,Larbi,,36,Biskra,Router,Electronics,5.0,76314.81,381574.05,Dahabia,shipped,2025-07-23
ORD0493,Khaled,Meziane,khaled.meziane242@email.com,33,Biskra,Headphones,Peripherals,1.0,25520.37,25520.37,BaridiMob,returned,2025-02-13
ORD0380,Sara,Benali,sara.benali873@email.com,23,Constantine,RAM 16GB,Accessories,6.0,53950.35,323702.1,Dahabia,returned,2025-05-24
ORD0188,Rachid,Cherif,rachid.cherif462@email.com,41,Mostaganem,Printer,Peripherals,10.0,102219.6,1022196.0,Cash,pending,2025-02-13
ORD0764,Nour,Zidane,nour.zidane829@email.com,44,Tlemcen,Mouse,Peripherals,9.0,26103.64,234932.76,BaridiMob,shipped,2025-12-25
ORD0217,Omar,Ferhat,omar.ferhat657@email.com,23,Sidi Bel Abbes,RAM 16GB,Storage,6.0,148932.06,893592.36,Dahabia,cancelled,2025-07-13
ORD0922,Khaled,Belkacem,khaled.belkacem102@email.com,0,Biskra,Router,Electronics,4.0,5991.73,23966.92,CIB,shipped,2025-04-05
ORD0792,Ali,Taleb,ali.taleb965@email.com,50,Tiaret,Smartwatch,Electronics,1.0,30782.64,30782.64,Credit Card,returned,2025-04-16
ORD0053,Yasmine,Belkacem,yasmine.belkacem753@email.com,42,Bejaia,Power Bank,Networking,4.0,73490.31,293961.24,BaridiMob,cancelled,2025-08-01
ORD0879,Lina,Boudiaf,lina.boudiaf415@email.com,20,Chlef,Headphones,Storage,6.0,57913.59,347481.54,BaridiMob,returned,2025-02-14
ORD0338,Meriem,Boudiaf,meriem.boudiaf917@email.com,46,Biskra,Keyboard,Electronics,9.0,58435.3,525917.7,BaridiMob,cancelled,2025-06-06
ORD0749,Fatima,Zidane,fatima.zidane17@email.com,58,Sidi Bel Abbes,Monitor,Electronics,4.0,72427.02,289708.08,CIB,pending,2025-07-27
ORD0720,Amina,Benali,amina.benali411@email.com,18,Djelfa,Headphones,Networking,5.0,22813.05,114065.25,UNKNOWN,pending,2025-10-04
ORD0725,Youssef,Meziane,youssef.meziane571@email.com,56,Oran,Laptop,Peripherals,4.0,70904.4,283617.6,BaridiMob,returned,2025-11-26
ORD0296,Youssef,Hamidi,youssef.hamidi716@email.com,56,Batna,USB Cable,Accessories,1.0,37049.72,37049.72,Dahabia,completed,2025-08-20
ORD0702,Omar,Khelifi,omar.khelifi155@email.com,36,Sidi Bel Abbes,RAM 16GB,Peripherals,7.0,61833.91,432837.37,Cash,pending,2025-07-09
ORD0252,Bilal,Saidi,bilal.saidi441@email.com,29,Tiaret,Router,Networking,3.0,45415.08,136245.24,Credit Card,pending,2025-08-11
ORD0727,Amina,Hamidi,amina.hamidi174@email.com,34,Bejaia,Webcam,Peripherals,,20221.97,161775.76,BaridiMob,returned,2025-07-05
ORD0462,Khaled,Zidane,khaled.zidane256@email.com,49,Tiaret,SSD,Peripherals,3.0,116951.3,350853.9,Cash,completed,2025-11-22
ORD0456,Amine,Saidi,amine.saidi356@email.com,34,Tiaret,Keyboard,Accessories,10.0,144477.04,1444770.4,Dahabia,cancelled,2025-10-01
ORD0271,Yasmine,Cherif,yasmine.cherif669@email.com,54,Tlemcen,Headphones,Storage,7.0,106666.28,746663.96,Dahabia,cancelled,2025-03-03
ORD0816,Bilal,Taleb,bilal.taleb476@email.com,55,Mostaganem,Headphones,Networking,10.0,15641.05,156410.5,Cash,cancelled,2025-09-11
ORD0863,Mohamed,Cherif,mohamed.cherif642@email.com,24,Annaba,SSD,Accessories,9.0,59562.06,536058.54,Dahabia,completed,2025-04-07
ORD0270,Omar,Bouzid,omar.bouzid323@email.com,42,,Webcam,Networking,1.0,129895.57,129895.57,Cash,cancelled,2025-03-07
ORD0202,Meriem,Meziane,meriem.meziane698@email.com,48,Mostaganem,Tablet,Electronics,9.0,146697.65,1320278.85,CIB,cancelled,2025-11-16
ORD0162,Khaled,Mebarki,khaled.mebarki43@email.com,59,Blida,Smartwatch,Peripherals,9.0,60034.5,540310.5,Credit Card,cancelled,2025-05-02
ORD0556,Djamila,Khelifi,djamila.khelifi726@email.com,44,Setif,Monitor,Electronics,2.0,4086.03,8172.06,Cash,pending,2025-10-14
ORD0730,Sara,Khelifi,sara.khelifi153@email.com,49,Oran,Monitor,Accessories,1.0,70802.01,70802.01,CIB,cancelled,2025-07-04
ORD0402,Ali,Bouzid,ali.bouzid860@email.com,57,Oran,USB Cable,Peripherals,4.0,113162.3,452649.2,Cash,shipped,2025-08-04
ORD0703,Amina,Hamidi,amina.hamidi704@email.com,37,Djelfa,Monitor,Storage,4.0,17477.01,69908.04,CIB,completed,2025-04-26
ORD0477,Omar,Belkacem,omar.belkacem241@email.com,-5,Biskra,Keyboard,Electronics,4.0,25453.11,101812.44,Cash,completed,2025-02-16
ORD0822,Amine,Larbi,amine.larbi987@email.com,32,Blida,SSD,Peripherals,7.0,49628.55,347399.85,Cash,cancelled,2025-01-16
ORD0772,Ahmed,Mebarki,ahmed.mebarki816@email.com,64,Bejaia,SSD,Peripherals,4.0,124918.23,499672.92,BaridiMob,cancelled,2025-09-04
ORD0106,Ali,Larbi,ali.larbi391@email.com,38,Tiaret,RAM 16GB,Peripherals,2.0,101388.07,202776.14,Dahabia,completed,2025-10-18
ORD0566,Khaled,Belkacem,khaled.belkacem38@email.com,47,Tlemcen,Headphones,Networking,2.0,1114.43,2228.86,Cash,returned,2025-02-11
ORD0390,Yasmine,Cherif,yasmine.cherif1@email.com,60,Tiaret,Smartphone,Networking,10.0,95811.95,958119.5,Credit Card,returned,2025-04-21
ORD0002,Ahmed,Meziane,ahmed.meziane224@email.com,55,Annaba,Printer,Networking,1.0,84406.14,84406.14,Credit Card,cancelled,2025-04-15
ORD0977,Amina,Mansouri,amina.mansouri436@email.com,60,Constantine,Smartwatch,Peripherals,10.0,122725.6,1227256.0,BaridiMob,completed,2025-05-16
ORD0358,Yasmine,Mansouri,yasmine.mansouri609@email.com,-1,Djelfa,Keyboard,Peripherals,2.0,72519.89,145039.78,BaridiMob,shipped,2025-11-11
ORD0562,Yasmine,Zidane,yasmine.zidane170@email.com,35,Djelfa,SSD,Storage,3.0,89481.18,268443.54,BaridiMob,shipped,2025-12-02
ORD0932,Bilal,Bouzid,bilal.bouzid450@email.com,32,Blida,Power Bank,Storage,9.0,43379.54,390415.86,Dahabia,returned,2025-12-27
ORD0081,Ali,Bouzid,ali.bouzid600@email.com,24,Batna,RAM 16GB,Storage,2.0,70766.55,141533.1,Dahabia,shipped,2025-06-22
ORD0206,Bilal,Hamidi,bilal.hamidi198@email.com,39,Mostaganem,Smartphone,Peripherals,3.0,109802.33,329406.99,BaridiMob,pending,2025-01-24
ORD0035,Fatima,Saidi,fatima.saidi799@email.com,19,Bejaia,Smartwatch,Storage,10.0,112546.9,1125469.0,CIB,pending,2025-03-14
ORD0943,Ali,Meziane,ali.meziane450@email.com,63,Biskra,Router,Storage,3.0,21411.22,64233.66,Dahabia,completed,2025-06-28
ORD0776,Amine,Khelifi,amine.khelifi843@email.com,21,Mostaganem,Mouse,Storage,2.0,22409.71,44819.42,Dahabia,cancelled,2025-02-03
ORD0509,Samira,Zidane,samira.zidane744@email.com,41,Blida,SSD,Accessories,10.0,82071.12,820711.2,Dahabia,returned,2025-12-09
ORD0428,Youssef,Mebarki,youssef.mebarki20@email.com,34,Tiaret,Printer,Electronics,10.0,87045.67,870456.7,Credit Card,pending,2025-01-18
ORD0455,Rachid,Taleb,rachid.taleb601@email.com,53,Annaba,Printer,Electronics,2.0,137917.02,275834.04,Credit Card,shipped,2025-12-27
ORD0851,Meriem,Boudiaf,meriem.boudiaf474@email.com,63,Djelfa,Laptop,Electronics,5.0,97121.72,485608.6,Dahabia,shipped,2025-12-27
ORD0367,Bilal,Hamidi,bilal.hamidi215@email.com,45,Mostaganem,Power Bank,Accessories,10.0,114790.32,1147903.2,Dahabia,completed,2025-03-20
ORD0092,Bilal,Meziane,,34,Chlef,Webcam,Electronics,3.0,61791.8,185375.4,CIB,completed,2025-08-26
ORD0340,Yasmine,Taleb,yasmine.taleb995@email.com,61,Mostaganem,SSD,Accessories,9.0,9617.07,86553.63,Dahabia,returned,2025-07-18
ORD0898,Amina,Mebarki,,63,Alger,Webcam,Networking,4.0,36881.72,147526.88,CIB,completed,2025-02-14
ORD0565,Mohamed,Mebarki,mohamed.mebarki496@email.com,26,Sidi Bel Abbes,Router,Networking,5.0,116442.21,582211.05,CIB,completed,2025-09-22
ORD0346,Hana,Zidane,hana.zidane549@email.com,20,Chlef,Mouse,Storage,5.0,57765.0,288825.0,Dahabia,returned,2025-10-16
ORD0777,Samira,Mebarki,samira.mebarki134@email.com,51,Tlemcen,Monitor,Storage,2.0,55709.49,111418.98,Credit Card,cancelled,2025-10-18
ORD0242,Ahmed,Khelifi,ahmed.khelifi602@email.com,42,Constantine,Power Bank,Storage,2.0,45241.89,90483.78,Credit Card,pending,2025-10-27
ORD0014,Hana,Zidane,hana.zidane655@email.com,56,Bejaia,SSD,Accessories,3.0,56400.12,169200.36,CIB,returned,2025-09-01
ORD0316,Rachid,Boudiaf,rachid.boudiaf31@email.com,27,Batna,RAM 16GB,Storage,3.0,53414.52,160243.56,CIB,shipped,2025-05-15
ORD0601,Amina,Saidi,amina.saidi561@email.com,46,Oran,RAM 16GB,Electronics,2.0,2288.23,4576.46,Cash,returned,2025-02-22
ORD0388,Ali,Benali,ali.benali520@email.com,54,Annaba,Printer,Storage,7.0,122656.94,858598.58,Cash,cancelled,2025-08-26
ORD0274,Bilal,Cherif,bilal.cherif224@email.com,23,Batna,Smartphone,Accessories,5.0,131284.07,656420.35,Cash,cancelled,2025-05-12
ORD0167,Sara,Meziane,sara.meziane688@email.com,56,Biskra,Headphones,Peripherals,9.0,120263.85,1082374.65,CIB,completed,2025-03-28
ORD0841,Mohamed,Ferhat,mohamed.ferhat88@email.com,53,,Router,Accessories,7.0,115634.59,809442.13,Dahabia,pending,2025-08-15
ORD0021,Bilal,Zidane,bilal.zidane747@email.com,30,Oran,RAM 16GB,Electronics,,60691.88,60691.88,BaridiMob,completed,2025-04-07
ORD0647,Karim,Zidane,karim.zidane562@email.com,48,Tlemcen,Webcam,Peripherals,10.0,20227.16,202271.6,BaridiMob,pending,2025-05-08
ORD0819,Amine,Taleb,amine.taleb526@email.com,37,Biskra,Power Bank,Peripherals,5.0,87758.06,438790.3,Credit Card,pending,2025-03-16
ORD0485,Youssef,Taleb,,22,Annaba,Printer,Networking,5.0,43059.19,215295.95,Credit Card,shipped,2025-07-07
ORD0169,Bilal,Saidi,bilal.saidi381@email.com,35,Tlemcen,Power Bank,Electronics,,21085.42,210854.2,BaridiMob,cancelled,2025-06-21
ORD0505,Youssef,Zidane,youssef.zidane312@email.com,30,Alger,Monitor,Networking,2.0,15633.16,31266.32,CIB,returned,2025-07-07
ORD0832,Amina,Saidi,amina.saidi730@email.com,55,Blida,Printer,Storage,8.0,71326.84,570614.72,Credit Card,cancelled,2025-11-26
ORD0244,Youssef,Saidi,youssef.saidi620@email.com,46,Mostaganem,SSD,Networking,7.0,145353.62,1017475.34,BaridiMob,completed,2025-11-09
ORD0567,Sara,Meziane,sara.meziane534@email.com,30,Mostaganem,RAM 16GB,Peripherals,1.0,86845.2,86845.2,BaridiMob,pending,2025-06-07
ORD0876,Djamila,Belkacem,djamila.belkacem444@email.com,52,Mostaganem,Tablet,Storage,1.0,114408.43,114408.43,Dahabia,completed,2025-05-20
ORD0563,Samira,Meziane,samira.meziane509@email.com,29,Chlef,Monitor,Peripherals,8.0,124503.89,996031.12,BaridiMob,pending,2025-09-10
ORD0994,Amine,Benali,amine.benali578@email.com,36,Mostaganem,Webcam,Electronics,1.0,47529.75,47529.75,BaridiMob,completed,2025-06-25
ORD0687,Khaled,Hamidi,khaled.hamidi678@email.com,20,Tlemcen,Webcam,Networking,5.0,81594.5,407972.5,Credit Card,returned,2025-01-25
ORD0958,Fatima,Mebarki,fatima.mebarki447@email.com,35,Alger,Webcam,Storage,9.0,139734.18,1257607.62,Credit Card,completed,2025-03-20
ORD0190,Omar,Belkacem,omar.belkacem342@email.com,38,Mostaganem,Webcam,Networking,8.0,22766.63,182133.04,Credit Card,pending,2025-06-20
ORD0783,Amine,Hamidi,amine.hamidi580@email.com,58,Tlemcen,Smartwatch,Peripherals,7.0,71546.52,500825.64,Credit Card,pending,2025-03-17
ORD0976,Youssef,Larbi,youssef.larbi342@email.com,56,Alger,Mouse,Electronics,1.0,90873.7,90873.7,CIB,cancelled,2025-09-11
ORD0700,Rachid,Hamidi,rachid.hamidi640@email.com,31,Bejaia,Webcam,Networking,3.0,132194.04,396582.12,Credit Card,pending,2025-10-16
ORD0476,Rachid,Hamidi,rachid.hamidi909@email.com,19,Tlemcen,Power Bank,Peripherals,10.0,78379.89,783798.9,Dahabia,cancelled,2025-03-06
ORD0682,Rachid,Belkacem,rachid.belkacem605@email.com,43,Alger,USB Cable,Accessories,2.0,54874.64,109749.28,CIB,shipped,2025-04-20
ORD0511,Nour,Khelifi,nour.khelifi877@email.com,20,Blida,Laptop,Peripherals,9.0,76935.09,692415.81,Credit Card,returned,2025-03-04
ORD0059,Fatima,Ferhat,fatima.ferhat839@email.com,43,,Keyboard,Electronics,10.0,4338.92,43389.2,BaridiMob,returned,2025-11-13
ORD0475,Rachid,Zidane,rachid.zidane929@email.com,56,Alger,Smartphone,Accessories,6.0,34618.58,207711.48,BaridiMob,shipped,2025-12-09
ORD0561,Yasmine,Cherif,yasmine.cherif20@email.com,42,Annaba,SSD,Peripherals,6.0,10398.85,62393.1,CIB,shipped,2025-01-11
ORD0857,Bilal,Boudiaf,bilal.boudiaf473@email.com,35,Alger,Smartphone,Networking,4.0,107180.44,428721.76,Dahabia,pending,2025-08-27
ORD0748,Meriem,Hamidi,meriem.hamidi634@email.com,30,Tiaret,SSD,Peripherals,7.0,120793.79,845556.53,Cash,pending,2025-03-01
ORD0253,Rachid,Saidi,rachid.saidi299@email.com,43,Sidi Bel Abbes,USB Cable,Storage,10.0,117405.17,1174051.7,BaridiMob,cancelled,2025-05-27
ORD0022,Yasmine,Boudiaf,yasmine.boudiaf144@email.com,21,Batna,Tablet,Peripherals,8.0,37846.06,302768.48,Cash,cancelled,2025-09-04
ORD0314,Omar,Khelifi,omar.khelifi844@email.com,59,Batna,Mouse,Electronics,10.0,88124.75,881247.5,Cash,completed,2025-02-07
ORD0460,Ali,Khelifi,ali.khelifi295@email.com,31,Alger,Headphones,Peripherals,2.0,83405.45,166810.9,CIB,cancelled,2025-06-12
ORD0161,Bilal,Belkacem,bilal.belkacem491@email.com,20,Biskra,Tablet,Accessories,2.0,107548.74,215097.48,Dahabia,completed,2025-05-07
ORD0277,Yasmine,Bouzid,yasmine.bouzid332@email.com,44,Sidi Bel Abbes,Keyboard,Peripherals,10.0,40467.79,404677.9,Credit Card,completed,2025-03-25
ORD0956,Khaled,Khelifi,khaled.khelifi722@email.com,48,Tlemcen,Smartwatch,Electronics,2.0,141301.79,282603.58,Credit Card,shipped,2025-05-24
ORD0192,Hana,Boudiaf,hana.boudiaf836@email.com,62,Oran,Mouse,Peripherals,2.0,146994.76,293989.52,Credit Card,shipped,2025-12-28
ORD0386,Djamila,Meziane,djamila.meziane444@email.com,21,Biskra,USB Cable,Accessories,8.0,52189.55,417516.4,Dahabia,pending,2025-09-20
ORD0806,Khaled,Mansouri,khaled.mansouri757@email.com,26,Djelfa,RAM 16GB,Networking,10.0,26741.56,267415.6,Credit Card,pending,2025-12-03
ORD0414,Youssef,Khelifi,youssef.khelifi687@email.com,45,Biskra,Power Bank,Accessories,7.0,125431.93,878023.51,CIB,returned,2025-12-24
ORD0492,Sara,Belkacem,sara.belkacem960@email.com,60,Bejaia,Printer,Electronics,5.0,72443.82,362219.1,BaridiMob,pending,2025-06-02
ORD0344,Yasmine,Saidi,yasmine.saidi878@email.com,44,Setif,Printer,Storage,1.0,118089.32,118089.32,Credit Card,returned,2025-09-26
ORD0770,Lina,Mebarki,lina.mebarki832@email.com,42,Mostaganem,RAM 16GB,Storage,4.0,132205.72,528822.88,Cash,completed,2025-09-11
ORD0309,Hana,Hamidi,hana.hamidi872@email.com,26,Blida,Smartwatch,Storage,,48049.63,288297.78,BaridiMob,pending,2025-02-07
ORD0662,Meriem,Meziane,meriem.meziane670@email.com,35,Biskra,Smartwatch,Peripherals,7.0,27316.16,191213.12,CIB,completed,2025-02-25
ORD0131,Amina,Bouzid,amina.bouzid390@email.com,65,Bejaia,USB Cable,Accessories,9.0,84029.17,756262.53,BaridiMob,completed,2025-07-28
ORD0664,Lina,Cherif,lina.cherif751@email.com,26,Djelfa,Laptop,Peripherals,,87457.35,262372.05,CIB,shipped,2025-08-23
ORD0872,Nour,Larbi,nour.larbi894@email.com,30,Batna,Printer,Peripherals,3.0,66632.95,199898.85,Cash,completed,2025-08-03
ORD0088,Ali,Ferhat,ali.ferhat809@email.com,55,Tiaret,Headphones,Peripherals,9.0,40442.31,363980.79,Cash,shipped,2025-12-10
ORD0331,Lina,Hamidi,lina.hamidi806@email.com,42,Alger,USB Cable,Electronics,1.0,58197.6,58197.6,Dahabia,pending,2025-07-16
ORD0467,Nour,Hamidi,nour.hamidi483@email.com,41,Djelfa,Mouse,Peripherals,3.0,75066.12,225198.36,CIB,cancelled,2025-12-25
ORD0122,Mohamed,Mansouri,mohamed.mansouri126@email.com,54,Batna,Mouse,Storage,1.0,145275.59,145275.59,Credit Card,shipped,2025-06-04
ORD0861,Rachid,Ferhat,rachid.ferhat207@email.com,39,Chlef,Monitor,Peripherals,4.0,30397.86,121591.44,Cash,cancelled,2025-01-01
